iris_code,an,n_accidents,share_pedestrian,share_bike,n_dead,n_hospital,total_victims,iris_year,share_dead,share_hospital,earliest_year,n,treatment,total_victims_per_accident,dead_per_accident
751010104,2005,4,0,0,0,0,6,7510101042005,0,0,NA,NA,0,1.5,0
751010104,2006,3,0,0,0,0,6,7510101042006,0,0,NA,NA,0,2,0
751010104,2007,10,0.1,0.2,0,1,15,7510101042007,0,0.06666666666666667,NA,NA,0,1.5,0
751010104,2008,11,0.09090909090909091,0.18181818181818182,0,0,22,7510101042008,0,0,NA,NA,0,2,0
751010104,2009,10,0.1,0.4,0,1,21,7510101042009,0,0.047619047619047616,NA,NA,0,2.1,0
751010104,2010,7,0.14285714285714285,0.14285714285714285,0,0,10,7510101042010,0,0,NA,NA,0,1.4285714285714286,0
751010104,2011,11,0.18181818181818182,0.18181818181818182,0,1,21,7510101042011,0,0.047619047619047616,NA,NA,0,1.9090909090909092,0
751010104,2012,12,0.16666666666666666,0.08333333333333333,0,2,25,7510101042012,0,0.08,NA,NA,0,2.0833333333333335,0
751010104,2013,25,0.12,0.12,0,1,49,7510101042013,0,0.02040816326530612,NA,NA,0,1.96,0
751010104,2014,18,0.1111111111111111,0.05555555555555555,0,4,40,7510101042014,0,0.1,NA,NA,0,2.2222222222222223,0
751010104,2015,13,0.3076923076923077,0.23076923076923078,0,1,28,7510101042015,0,0.03571428571428571,NA,NA,0,2.1538461538461537,0
751010104,2016,12,0.25,0,0,0,26,7510101042016,0,0,NA,NA,0,2.1666666666666665,0
751010104,2017,16,0.1875,0.3125,21,0,31,7510101042017,0.6774193548387096,0,NA,NA,0,1.9375,1.3125
751010104,2018,19,0.2631578947368421,0.10526315789473684,21,1,42,7510101042018,0.5,0.023809523809523808,NA,NA,0,2.210526315789474,1.105263157894737
751010104,2019,10,0.1,0,10,0,21,7510101042019,0.47619047619047616,0,NA,NA,0,2.1,1
751010104,2020,12,0.08333333333333333,0,13,1,21,7510101042020,0.6190476190476191,0.047619047619047616,NA,NA,0,1.75,1.0833333333333333
751010105,2006,1,0,0,0,0,2,7510101052006,0,0,NA,NA,0,2,0
751010105,2008,2,0.5,0,0,1,3,7510101052008,0,0.3333333333333333,NA,NA,0,1.5,0
751010105,2009,1,0,0,0,0,2,7510101052009,0,0,NA,NA,0,2,0
751010105,2011,1,0,0,0,0,2,7510101052011,0,0,NA,NA,0,2,0
751010105,2013,1,1,0,0,0,2,7510101052013,0,0,NA,NA,0,2,0
751010105,2014,2,1,0,0,0,4,7510101052014,0,0,NA,NA,0,2,0
751010105,2015,3,0.3333333333333333,0.3333333333333333,0,1,5,7510101052015,0,0.2,NA,NA,0,1.6666666666666667,0
751010105,2016,8,0,0,1,1,14,7510101052016,0.07142857142857142,0.07142857142857142,NA,NA,0,1.75,0.125
751010105,2017,13,0.46153846153846156,0.15384615384615385,13,2,26,7510101052017,0.5,0.07692307692307693,NA,NA,0,2,1
751010105,2018,7,0.2857142857142857,0.2857142857142857,7,1,14,7510101052018,0.5,0.07142857142857142,NA,NA,0,2,1
751010105,2019,10,0,0,10,0,18,7510101052019,0.5555555555555556,0,NA,NA,0,1.8,1
751010105,2020,10,0.1,0,9,1,15,7510101052020,0.6,0.06666666666666667,NA,NA,0,1.5,0.9
751010201,2005,5,0.8,0,0,3,9,7510102012005,0,0.3333333333333333,NA,NA,0,1.8,0
751010201,2006,7,0.5714285714285714,0,0,2,14,7510102012006,0,0.14285714285714285,NA,NA,0,2,0
751010201,2007,8,0.375,0,0,2,16,7510102012007,0,0.125,NA,NA,0,2,0
751010201,2008,14,0.35714285714285715,0.21428571428571427,0,0,25,7510102012008,0,0,NA,NA,0,1.7857142857142858,0
751010201,2009,8,0.5,0,0,0,15,7510102012009,0,0,NA,NA,0,1.875,0
751010201,2010,15,0.26666666666666666,0,0,1,29,7510102012010,0,0.034482758620689655,NA,NA,0,1.9333333333333333,0
751010201,2011,17,0.23529411764705882,0.058823529411764705,0,0,31,7510102012011,0,0,NA,NA,0,1.8235294117647058,0
751010201,2012,5,0,0.2,0,1,10,7510102012012,0,0.1,NA,NA,0,2,0
751010201,2013,14,0.35714285714285715,0.21428571428571427,0,0,32,7510102012013,0,0,NA,NA,0,2.2857142857142856,0
751010201,2014,15,0.4,0.06666666666666667,0,0,28,7510102012014,0,0,NA,NA,0,1.8666666666666667,0
751010201,2015,8,0.5,0.125,0,2,13,7510102012015,0,0.15384615384615385,NA,NA,0,1.625,0
751010201,2016,11,0.2727272727272727,0.2727272727272727,0,0,20,7510102012016,0,0,NA,NA,0,1.8181818181818181,0
751010201,2017,13,0.38461538461538464,0.23076923076923078,15,1,26,7510102012017,0.5769230769230769,0.038461538461538464,NA,NA,0,2,1.1538461538461537
751010201,2018,13,0.38461538461538464,0.23076923076923078,9,4,23,7510102012018,0.391304347826087,0.17391304347826086,NA,NA,0,1.7692307692307692,0.6923076923076923
751010201,2019,5,0,0,4,1,11,7510102012019,0.36363636363636365,0.09090909090909091,NA,NA,0,2.2,0.8
751010201,2020,17,0.23529411764705882,0,19,0,35,7510102012020,0.5428571428571428,0,NA,NA,0,2.0588235294117645,1.1176470588235294
751010202,2005,3,0.3333333333333333,0.6666666666666666,0,2,5,7510102022005,0,0.4,2010,1,1,1.6666666666666667,0
751010202,2006,9,0.2222222222222222,0.3333333333333333,0,0,17,7510102022006,0,0,2010,1,1,1.8888888888888888,0
751010202,2007,9,0.1111111111111111,0.1111111111111111,0,2,22,7510102022007,0,0.09090909090909091,2010,1,1,2.4444444444444446,0
751010202,2008,14,0.2857142857142857,0.07142857142857142,0,1,28,7510102022008,0,0.03571428571428571,2010,1,1,2,0
751010202,2009,12,0.3333333333333333,0.16666666666666666,0,1,21,7510102022009,0,0.047619047619047616,2010,1,1,1.75,0
751010202,2010,4,0,0.25,0,0,8,7510102022010,0,0,2010,1,1,2,0
751010202,2011,6,0,0.16666666666666666,0,1,8,7510102022011,0,0.125,2010,1,1,1.3333333333333333,0
751010202,2012,10,0.3,0.2,0,2,20,7510102022012,0,0.1,2010,1,1,2,0
751010202,2013,13,0.5384615384615384,0.07692307692307693,0,1,23,7510102022013,0,0.043478260869565216,2010,1,1,1.7692307692307692,0
751010202,2014,22,0.36363636363636365,0.4090909090909091,0,1,49,7510102022014,0,0.02040816326530612,2010,1,1,2.227272727272727,0
751010202,2015,7,0.2857142857142857,0.5714285714285714,0,1,12,7510102022015,0,0.08333333333333333,2010,1,1,1.7142857142857142,0
751010202,2016,13,0.15384615384615385,0.23076923076923078,0,2,27,7510102022016,0,0.07407407407407407,2010,1,1,2.076923076923077,0
751010202,2017,8,0.5,0.375,8,0,15,7510102022017,0.5333333333333333,0,2010,1,1,1.875,1
751010202,2018,6,0,0.6666666666666666,6,0,11,7510102022018,0.5454545454545454,0,2010,1,1,1.8333333333333333,1
751010202,2019,11,0.45454545454545453,0,9,2,23,7510102022019,0.391304347826087,0.08695652173913043,2010,1,1,2.090909090909091,0.8181818181818182
751010202,2020,18,0.16666666666666666,0,19,1,33,7510102022020,0.5757575757575758,0.030303030303030304,2010,1,1,1.8333333333333333,1.0555555555555556
751010203,2005,6,0.3333333333333333,0.16666666666666666,0,0,11,7510102032005,0,0,2010,1,1,1.8333333333333333,0
751010203,2006,5,0.4,0.2,0,1,10,7510102032006,0,0.1,2010,1,1,2,0
751010203,2007,5,0.6,0.2,0,0,11,7510102032007,0,0,2010,1,1,2.2,0
751010203,2008,12,0.3333333333333333,0.08333333333333333,0,0,22,7510102032008,0,0,2010,1,1,1.8333333333333333,0
751010203,2009,10,0,0,0,0,18,7510102032009,0,0,2010,1,1,1.8,0
751010203,2010,8,0.5,0,0,0,16,7510102032010,0,0,2010,1,1,2,0
751010203,2011,12,0.3333333333333333,0.4166666666666667,1,1,23,7510102032011,0.043478260869565216,0.043478260869565216,2010,1,1,1.9166666666666667,0.08333333333333333
751010203,2012,10,0.4,0.1,0,1,19,7510102032012,0,0.05263157894736842,2010,1,1,1.9,0
751010203,2013,9,0.2222222222222222,0.1111111111111111,0,0,19,7510102032013,0,0,2010,1,1,2.111111111111111,0
751010203,2014,8,0.5,0.125,0,2,14,7510102032014,0,0.14285714285714285,2010,1,1,1.75,0
751010203,2015,5,0.4,0,0,1,7,7510102032015,0,0.14285714285714285,2010,1,1,1.4,0
751010203,2016,5,0.4,0.4,0,0,10,7510102032016,0,0,2010,1,1,2,0
751010203,2017,7,0.5714285714285714,0.42857142857142855,6,1,14,7510102032017,0.42857142857142855,0.07142857142857142,2010,1,1,2,0.8571428571428571
751010203,2018,9,0.3333333333333333,0.1111111111111111,8,1,17,7510102032018,0.47058823529411764,0.058823529411764705,2010,1,1,1.8888888888888888,0.8888888888888888
751010203,2019,9,0.3333333333333333,0,11,0,21,7510102032019,0.5238095238095238,0,2010,1,1,2.3333333333333335,1.2222222222222223
751010203,2020,2,0,0,2,0,3,7510102032020,0.6666666666666666,0,2010,1,1,1.5,1
751010204,2005,4,0.5,0.25,0,0,9,7510102042005,0,0,NA,NA,0,2.25,0
751010204,2006,4,0,0.25,0,0,6,7510102042006,0,0,NA,NA,0,1.5,0
751010204,2007,7,0.5714285714285714,0.14285714285714285,0,2,12,7510102042007,0,0.16666666666666666,NA,NA,0,1.7142857142857142,0
751010204,2008,3,0.6666666666666666,0.3333333333333333,0,0,5,7510102042008,0,0,NA,NA,0,1.6666666666666667,0
751010204,2009,6,0.3333333333333333,0.16666666666666666,0,0,12,7510102042009,0,0,NA,NA,0,2,0
751010204,2010,5,0.4,0,0,0,8,7510102042010,0,0,NA,NA,0,1.6,0
751010204,2011,4,0.5,0,0,0,7,7510102042011,0,0,NA,NA,0,1.75,0
751010204,2012,8,0.375,0.125,0,1,16,7510102042012,0,0.0625,NA,NA,0,2,0
751010204,2013,2,0.5,0,0,1,4,7510102042013,0,0.25,NA,NA,0,2,0
751010204,2014,5,0.2,0,0,0,9,7510102042014,0,0,NA,NA,0,1.8,0
751010204,2015,2,0.5,0.5,0,0,4,7510102042015,0,0,NA,NA,0,2,0
751010204,2016,5,0.4,0.2,0,1,10,7510102042016,0,0.1,NA,NA,0,2,0
751010204,2017,5,0.6,0,4,1,9,7510102042017,0.4444444444444444,0.1111111111111111,NA,NA,0,1.8,0.8
751010204,2018,1,1,0,1,0,2,7510102042018,0.5,0,NA,NA,0,2,1
751010204,2019,2,0,0,2,0,4,7510102042019,0.5,0,NA,NA,0,2,1
751010204,2020,4,0,0,5,0,9,7510102042020,0.5555555555555556,0,NA,NA,0,2.25,1.25
751010205,2008,3,0.3333333333333333,0,0,0,6,7510102052008,0,0,NA,NA,0,2,0
751010205,2010,1,1,1,0,0,2,7510102052010,0,0,NA,NA,0,2,0
751010205,2013,1,1,0,0,0,2,7510102052013,0,0,NA,NA,0,2,0
751010205,2017,2,1,0,2,0,3,7510102052017,0.6666666666666666,0,NA,NA,0,1.5,1
751010205,2019,1,0,0,1,0,2,7510102052019,0.5,0,NA,NA,0,2,1
751010205,2020,2,0.5,0,2,0,5,7510102052020,0.4,0,NA,NA,0,2.5,1
751010206,2007,2,1,0,0,0,5,7510102062007,0,0,NA,NA,0,2.5,0
751010206,2008,4,0.25,0,0,1,8,7510102062008,0,0.125,NA,NA,0,2,0
751010206,2009,5,0.4,0.2,0,0,9,7510102062009,0,0,NA,NA,0,1.8,0
751010206,2010,2,1,0,0,0,4,7510102062010,0,0,NA,NA,0,2,0
751010206,2011,3,0,0,0,0,6,7510102062011,0,0,NA,NA,0,2,0
751010206,2012,5,0.8,0,0,1,11,7510102062012,0,0.09090909090909091,NA,NA,0,2.2,0
751010206,2013,2,0,0.5,0,0,4,7510102062013,0,0,NA,NA,0,2,0
751010206,2014,6,0.5,0.3333333333333333,0,0,12,7510102062014,0,0,NA,NA,0,2,0
751010206,2015,4,0.5,0,0,0,8,7510102062015,0,0,NA,NA,0,2,0
751010206,2016,2,0.5,0,0,0,3,7510102062016,0,0,NA,NA,0,1.5,0
751010206,2017,7,1,0.14285714285714285,8,0,13,7510102062017,0.6153846153846154,0,NA,NA,0,1.8571428571428572,1.1428571428571428
751010206,2018,5,0.2,0.2,5,1,9,7510102062018,0.5555555555555556,0.1111111111111111,NA,NA,0,1.8,1
751010206,2019,1,0,0,1,0,1,7510102062019,1,0,NA,NA,0,1,1
751010206,2020,2,0.5,0,2,0,5,7510102062020,0.4,0,NA,NA,0,2.5,1
751010401,2005,7,0.2857142857142857,0.2857142857142857,0,0,16,7510104012005,0,0,NA,NA,0,2.2857142857142856,0
751010401,2006,7,0.14285714285714285,0,0,0,14,7510104012006,0,0,NA,NA,0,2,0
751010401,2007,16,0.25,0.0625,0,2,34,7510104012007,0,0.058823529411764705,NA,NA,0,2.125,0
751010401,2008,14,0.21428571428571427,0.07142857142857142,0,1,34,7510104012008,0,0.029411764705882353,NA,NA,0,2.4285714285714284,0
751010401,2009,12,0,0.25,0,2,26,7510104012009,0,0.07692307692307693,NA,NA,0,2.1666666666666665,0
751010401,2010,17,0.17647058823529413,0.23529411764705882,0,0,35,7510104012010,0,0,NA,NA,0,2.0588235294117645,0
751010401,2011,13,0.3076923076923077,0.23076923076923078,0,0,27,7510104012011,0,0,NA,NA,0,2.076923076923077,0
751010401,2012,16,0.3125,0.125,0,1,30,7510104012012,0,0.03333333333333333,NA,NA,0,1.875,0
751010401,2013,13,0.15384615384615385,0.23076923076923078,0,0,24,7510104012013,0,0,NA,NA,0,1.8461538461538463,0
751010401,2014,15,0.2,0.13333333333333333,0,1,35,7510104012014,0,0.02857142857142857,NA,NA,0,2.3333333333333335,0
751010401,2015,9,0.1111111111111111,0.1111111111111111,0,0,17,7510104012015,0,0,NA,NA,0,1.8888888888888888,0
751010401,2016,11,0.18181818181818182,0,0,0,21,7510104012016,0,0,NA,NA,0,1.9090909090909092,0
751010401,2017,13,0.3076923076923077,0.23076923076923078,12,0,28,7510104012017,0.42857142857142855,0,NA,NA,0,2.1538461538461537,0.9230769230769231
751010401,2018,11,0.36363636363636365,0.2727272727272727,10,3,22,7510104012018,0.45454545454545453,0.13636363636363635,NA,NA,0,2,0.9090909090909091
751010401,2019,9,0.2222222222222222,0,10,1,18,7510104012019,0.5555555555555556,0.05555555555555555,NA,NA,0,2,1.1111111111111112
751010401,2020,9,0,0,13,0,14,7510104012020,0.9285714285714286,0,NA,NA,0,1.5555555555555556,1.4444444444444444
751020701,2005,4,0.25,0.25,0,0,7,7510207012005,0,0,NA,NA,0,1.75,0
751020701,2006,5,0.2,0,0,0,10,7510207012006,0,0,NA,NA,0,2,0
751020701,2007,6,0.6666666666666666,0,0,1,12,7510207012007,0,0.08333333333333333,NA,NA,0,2,0
751020701,2008,5,0.2,0.2,0,0,10,7510207012008,0,0,NA,NA,0,2,0
751020701,2009,5,0.6,0.4,0,1,8,7510207012009,0,0.125,NA,NA,0,1.6,0
751020701,2010,3,0.6666666666666666,0,0,0,6,7510207012010,0,0,NA,NA,0,2,0
751020701,2011,4,0.25,0.5,0,0,8,7510207012011,0,0,NA,NA,0,2,0
751020701,2012,8,0.375,0.25,0,0,16,7510207012012,0,0,NA,NA,0,2,0
751020701,2013,6,0.3333333333333333,0.16666666666666666,0,0,11,7510207012013,0,0,NA,NA,0,1.8333333333333333,0
751020701,2014,1,0,0,0,0,2,7510207012014,0,0,NA,NA,0,2,0
751020701,2015,9,0.3333333333333333,0.3333333333333333,0,0,18,7510207012015,0,0,NA,NA,0,2,0
751020701,2016,4,0,0.25,0,0,8,7510207012016,0,0,NA,NA,0,2,0
751020701,2017,2,1,0,2,0,4,7510207012017,0.5,0,NA,NA,0,2,1
751020701,2019,3,0.6666666666666666,0,4,0,7,7510207012019,0.5714285714285714,0,NA,NA,0,2.3333333333333335,1.3333333333333333
751020701,2020,4,0,0,5,0,6,7510207012020,0.8333333333333334,0,NA,NA,0,1.5,1.25
751020704,2005,2,0,0,0,0,2,7510207042005,0,0,2014,1,1,1,0
751020704,2006,1,0,0,0,0,2,7510207042006,0,0,2014,1,1,2,0
751020704,2007,5,0.4,0.2,0,0,13,7510207042007,0,0,2014,1,1,2.6,0
751020704,2008,4,0,0,0,0,8,7510207042008,0,0,2014,1,1,2,0
751020704,2009,3,0.3333333333333333,0,0,0,4,7510207042009,0,0,2014,1,1,1.3333333333333333,0
751020704,2010,1,0,1,0,0,2,7510207042010,0,0,2014,1,1,2,0
751020704,2012,4,0.5,0,0,0,5,7510207042012,0,0,2014,1,1,1.25,0
751020704,2013,6,0.3333333333333333,0.16666666666666666,0,0,12,7510207042013,0,0,2014,1,1,2,0
751020704,2014,7,0.5714285714285714,0.14285714285714285,0,1,13,7510207042014,0,0.07692307692307693,2014,1,1,1.8571428571428572,0
751020704,2015,6,0.16666666666666666,0.16666666666666666,0,0,12,7510207042015,0,0,2014,1,1,2,0
751020704,2016,4,0.5,0,0,0,6,7510207042016,0,0,2014,1,1,1.5,0
751020704,2018,1,0,0,1,0,3,7510207042018,0.3333333333333333,0,2014,1,1,3,1
751020704,2019,7,0.2857142857142857,0,7,0,12,7510207042019,0.5833333333333334,0,2014,1,1,1.7142857142857142,1
751020704,2020,5,0.2,0,5,0,8,7510207042020,0.625,0,2014,1,1,1.6,1
751020801,2005,2,1,0.5,0,0,4,7510208012005,0,0,2014,1,1,2,0
751020801,2006,3,0,0,0,0,6,7510208012006,0,0,2014,1,1,2,0
751020801,2007,16,0.125,0.0625,1,2,34,7510208012007,0.029411764705882353,0.058823529411764705,2014,1,1,2.125,0.0625
751020801,2008,23,0.21739130434782608,0.08695652173913043,0,0,52,7510208012008,0,0,2014,1,1,2.260869565217391,0
751020801,2009,28,0.25,0.17857142857142858,0,2,53,7510208012009,0,0.03773584905660377,2014,1,1,1.8928571428571428,0
751020801,2010,12,0.3333333333333333,0,0,2,23,7510208012010,0,0.08695652173913043,2014,1,1,1.9166666666666667,0
751020801,2011,23,0.34782608695652173,0.043478260869565216,0,3,40,7510208012011,0,0.075,2014,1,1,1.7391304347826086,0
751020801,2012,10,0.5,0,0,2,22,7510208012012,0,0.09090909090909091,2014,1,1,2.2,0
751020801,2013,24,0.5,0.20833333333333334,0,2,46,7510208012013,0,0.043478260869565216,2014,1,1,1.9166666666666667,0
751020801,2014,18,0.16666666666666666,0.1111111111111111,0,3,32,7510208012014,0,0.09375,2014,1,1,1.7777777777777777,0
751020801,2015,16,0.4375,0.125,0,3,30,7510208012015,0,0.1,2014,1,1,1.875,0
751020801,2016,21,0.3333333333333333,0.2857142857142857,0,3,41,7510208012016,0,0.07317073170731707,2014,1,1,1.9523809523809523,0
751020801,2017,22,0.3181818181818182,0.18181818181818182,22,3,45,7510208012017,0.4888888888888889,0.06666666666666667,2014,1,1,2.0454545454545454,1
751020801,2018,11,0.45454545454545453,0.36363636363636365,14,0,25,7510208012018,0.56,0,2014,1,1,2.272727272727273,1.2727272727272727
751020801,2019,12,0.25,0,15,0,25,7510208012019,0.6,0,2014,1,1,2.0833333333333335,1.25
751020801,2020,6,0.5,0,6,0,12,7510208012020,0.5,0,2014,1,1,2,1
751020802,2006,1,1,0,0,0,2,7510208022006,0,0,NA,NA,0,2,0
751020802,2007,2,0.5,0.5,0,0,4,7510208022007,0,0,NA,NA,0,2,0
751020802,2008,1,0,1,0,1,2,7510208022008,0,0.5,NA,NA,0,2,0
751020802,2009,1,0,0,0,0,2,7510208022009,0,0,NA,NA,0,2,0
751020802,2010,4,0.25,0.5,0,1,6,7510208022010,0,0.16666666666666666,NA,NA,0,1.5,0
751020802,2011,1,1,1,0,0,2,7510208022011,0,0,NA,NA,0,2,0
751020802,2012,2,0,0,0,0,4,7510208022012,0,0,NA,NA,0,2,0
751020802,2013,2,1,0,1,1,4,7510208022013,0.25,0.25,NA,NA,0,2,0.5
751020802,2014,3,0.3333333333333333,0.3333333333333333,0,0,5,7510208022014,0,0,NA,NA,0,1.6666666666666667,0
751020802,2016,3,0.6666666666666666,0,0,0,6,7510208022016,0,0,NA,NA,0,2,0
751020802,2017,2,0.5,0,2,0,3,7510208022017,0.6666666666666666,0,NA,NA,0,1.5,1
751020802,2018,3,0,0,4,0,6,7510208022018,0.6666666666666666,0,NA,NA,0,2,1.3333333333333333
751020802,2019,2,0.5,0,2,0,4,7510208022019,0.5,0,NA,NA,0,2,1
751020802,2020,2,1,0,2,0,4,7510208022020,0.5,0,NA,NA,0,2,1
751020803,2005,2,0.5,0.5,0,0,4,7510208032005,0,0,NA,NA,0,2,0
751020803,2006,1,0,0,0,1,1,7510208032006,0,1,NA,NA,0,1,0
751020803,2007,2,0.5,0,0,0,3,7510208032007,0,0,NA,NA,0,1.5,0
751020803,2008,4,0,0,0,1,7,7510208032008,0,0.14285714285714285,NA,NA,0,1.75,0
751020803,2009,10,0.2,0.1,0,0,18,7510208032009,0,0,NA,NA,0,1.8,0
751020803,2010,9,0.2222222222222222,0.1111111111111111,0,1,18,7510208032010,0,0.05555555555555555,NA,NA,0,2,0
751020803,2011,7,0.2857142857142857,0.14285714285714285,0,0,11,7510208032011,0,0,NA,NA,0,1.5714285714285714,0
751020803,2012,6,0.3333333333333333,0,0,2,11,7510208032012,0,0.18181818181818182,NA,NA,0,1.8333333333333333,0
751020803,2013,1,0,0,0,0,2,7510208032013,0,0,NA,NA,0,2,0
751020803,2014,4,0.5,0,0,2,7,7510208032014,0,0.2857142857142857,NA,NA,0,1.75,0
751020803,2015,5,0.4,0,0,1,8,7510208032015,0,0.125,NA,NA,0,1.6,0
751020803,2016,1,0,1,0,0,2,7510208032016,0,0,NA,NA,0,2,0
751020803,2017,3,0.3333333333333333,0.3333333333333333,3,0,6,7510208032017,0.5,0,NA,NA,0,2,1
751020803,2018,1,1,1,0,0,2,7510208032018,0,0,NA,NA,0,2,0
751020803,2019,1,0,0,1,0,3,7510208032019,0.3333333333333333,0,NA,NA,0,3,1
751020804,2005,3,0.3333333333333333,0.3333333333333333,0,0,7,7510208042005,0,0,2014,1,1,2.3333333333333335,0
751020804,2006,3,0.3333333333333333,0,0,0,7,7510208042006,0,0,2014,1,1,2.3333333333333335,0
751020804,2007,5,0.4,0,0,0,10,7510208042007,0,0,2014,1,1,2,0
751020804,2008,4,0.5,0,0,0,7,7510208042008,0,0,2014,1,1,1.75,0
751020804,2009,7,0.2857142857142857,0.2857142857142857,0,2,13,7510208042009,0,0.15384615384615385,2014,1,1,1.8571428571428572,0
751020804,2010,6,0.5,0,0,1,13,7510208042010,0,0.07692307692307693,2014,1,1,2.1666666666666665,0
751020804,2011,8,0.375,0,0,0,14,7510208042011,0,0,2014,1,1,1.75,0
751020804,2012,7,0.5714285714285714,0.14285714285714285,0,0,14,7510208042012,0,0,2014,1,1,2,0
751020804,2013,2,0.5,0.5,0,0,5,7510208042013,0,0,2014,1,1,2.5,0
751020804,2014,3,0,0.6666666666666666,0,0,7,7510208042014,0,0,2014,1,1,2.3333333333333335,0
751020804,2015,2,0,0.5,0,0,4,7510208042015,0,0,2014,1,1,2,0
751020804,2016,9,0.2222222222222222,0.1111111111111111,0,1,19,7510208042016,0,0.05263157894736842,2014,1,1,2.111111111111111,0
751020804,2018,5,0.2,0.2,7,0,10,7510208042018,0.7,0,2014,1,1,2,1.4
751020804,2019,4,0,0,4,0,6,7510208042019,0.6666666666666666,0,2014,1,1,1.5,1
751020804,2020,2,0.5,0,2,0,3,7510208042020,0.6666666666666666,0,2014,1,1,1.5,1
751020805,2005,2,0.5,0,0,1,3,7510208052005,0,0.3333333333333333,2014,1,1,1.5,0
751020805,2006,3,0.3333333333333333,0,0,0,5,7510208052006,0,0,2014,1,1,1.6666666666666667,0
751020805,2007,4,0.25,0,0,1,7,7510208052007,0,0.14285714285714285,2014,1,1,1.75,0
751020805,2008,3,0.3333333333333333,0,0,0,6,7510208052008,0,0,2014,1,1,2,0
751020805,2009,8,0.25,0.125,0,0,14,7510208052009,0,0,2014,1,1,1.75,0
751020805,2010,6,0.3333333333333333,0,0,0,13,7510208052010,0,0,2014,1,1,2.1666666666666665,0
751020805,2011,7,0.2857142857142857,0,0,1,14,7510208052011,0,0.07142857142857142,2014,1,1,2,0
751020805,2012,3,0.3333333333333333,0.6666666666666666,0,0,4,7510208052012,0,0,2014,1,1,1.3333333333333333,0
751020805,2013,4,0.25,0,0,0,7,7510208052013,0,0,2014,1,1,1.75,0
751020805,2014,6,0,0.16666666666666666,0,0,12,7510208052014,0,0,2014,1,1,2,0
751020805,2015,4,0.25,0.25,0,0,8,7510208052015,0,0,2014,1,1,2,0
751020805,2016,3,0,0,0,1,5,7510208052016,0,0.2,2014,1,1,1.6666666666666667,0
751020805,2017,3,0,0,3,0,6,7510208052017,0.5,0,2014,1,1,2,1
751020805,2018,3,0,0.3333333333333333,4,0,6,7510208052018,0.6666666666666666,0,2014,1,1,2,1.3333333333333333
751020805,2019,4,0.25,0,5,0,9,7510208052019,0.5555555555555556,0,2014,1,1,2.25,1.25
751020805,2020,5,0.2,0,5,0,10,7510208052020,0.5,0,2014,1,1,2,1
751030901,2005,4,0.75,0.25,0,0,7,7510309012005,0,0,2018,1,1,1.75,0
751030901,2006,8,0.375,0.125,0,0,12,7510309012006,0,0,2018,1,1,1.5,0
751030901,2007,8,0.25,0,0,0,17,7510309012007,0,0,2018,1,1,2.125,0
751030901,2008,11,0.2727272727272727,0,0,3,19,7510309012008,0,0.15789473684210525,2018,1,1,1.7272727272727273,0
751030901,2009,5,0.4,0,0,1,11,7510309012009,0,0.09090909090909091,2018,1,1,2.2,0
751030901,2010,6,0.3333333333333333,0,0,0,12,7510309012010,0,0,2018,1,1,2,0
751030901,2011,7,0.14285714285714285,0,0,0,15,7510309012011,0,0,2018,1,1,2.142857142857143,0
751030901,2012,6,0.3333333333333333,0.3333333333333333,0,0,11,7510309012012,0,0,2018,1,1,1.8333333333333333,0
751030901,2013,13,0.15384615384615385,0.07692307692307693,0,1,21,7510309012013,0,0.047619047619047616,2018,1,1,1.6153846153846154,0
751030901,2014,10,0.2,0.3,0,0,21,7510309012014,0,0,2018,1,1,2.1,0
751030901,2015,6,0,0.3333333333333333,0,0,11,7510309012015,0,0,2018,1,1,1.8333333333333333,0
751030901,2016,11,0.09090909090909091,0.2727272727272727,0,0,19,7510309012016,0,0,2018,1,1,1.7272727272727273,0
751030901,2017,4,0.25,0,3,1,6,7510309012017,0.5,0.16666666666666666,2018,1,1,1.5,0.75
751030901,2018,9,0.4444444444444444,0.1111111111111111,10,1,19,7510309012018,0.5263157894736842,0.05263157894736842,2018,1,1,2.111111111111111,1.1111111111111112
751030901,2019,16,0.1875,0,17,1,31,7510309012019,0.5483870967741935,0.03225806451612903,2018,1,1,1.9375,1.0625
751030901,2020,9,0,0,11,2,27,7510309012020,0.4074074074074074,0.07407407407407407,2018,1,1,3,1.2222222222222223
751030902,2007,3,0,0.6666666666666666,0,1,5,7510309022007,0,0.2,2018,1,1,1.6666666666666667,0
751030902,2008,4,0,0,0,1,13,7510309022008,0,0.07692307692307693,2018,1,1,3.25,0
751030902,2009,6,0.16666666666666666,0.3333333333333333,0,0,11,7510309022009,0,0,2018,1,1,1.8333333333333333,0
751030902,2010,5,0.6,0.2,0,1,10,7510309022010,0,0.1,2018,1,1,2,0
751030902,2011,6,0.3333333333333333,0,0,0,13,7510309022011,0,0,2018,1,1,2.1666666666666665,0
751030902,2012,5,0.4,0.2,0,1,10,7510309022012,0,0.1,2018,1,1,2,0
751030902,2013,2,0.5,0,0,1,5,7510309022013,0,0.2,2018,1,1,2.5,0
751030902,2014,1,0,1,0,0,2,7510309022014,0,0,2018,1,1,2,0
751030902,2015,4,0.25,0,0,3,10,7510309022015,0,0.3,2018,1,1,2.5,0
751030902,2016,5,0.4,0,0,1,9,7510309022016,0,0.1111111111111111,2018,1,1,1.8,0
751030902,2017,1,0,0,1,0,1,7510309022017,1,0,2018,1,1,1,1
